page,title,price,location,listing_date,url
4,Duplex s4 avec terrasse à louer à Ain Zaghouan nord MDL0710,3400 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ain-zaghouan-nord/duplex-s4-avec-terrasse-louer-ain-zaghouan-nord-mdl0710/696130f3a00bf1861737ae56/
4,Opportunité Exceptionnelle – Terrain R+6 à Fort Potentiel,270 DT,Monastir,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/monastir/monastir/opportunit-exceptionnelle-terrain-r6-fort-potentiel/696dffcd61206a95d6935ea4/
4,Appartement Spacieux de Plain-Pied à Proximité de la Faculté de Pharmacie et Dentaire,320000 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/appartement-spacieux-de-plainpied-proximit-de-la-facult-de-pharmacie-et-dentaire/68401225e1e62e32ffba2311/
4,Commerce en plein Cœur d’un quartierdynamique,,Monastir,2 hours ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/monastir/monastir/commerce-en-plein-cur-dun-quartierdynamique/68505a7292753d6d79b1e62d/
4,Appartement s1 à louer aux Jardins de Carthage ZAL1234,2200 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/appartement-s1-louer-aux-jardins-de-carthage-zal1234/695d0f078914daae51a7005a/
4,BUREAU VUE SUR MER,,Monastir,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/monastir/monastir/bureau-vue-sur-mer/673ca06a0d8480a1e012444a/
4,Un appartement avec une vue imprenable sur la mer,,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/un-appartement-avec-une-vue-imprenable-sur-la-mer/693c54468914daae519a658f/
4,Bel appartement S+2 proche de la plage Palmier,250000 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/bel-appartement-s2-proche-de-la-plage-palmier/692b30e3145e1617cbae0a19/
4,ESPACE DE TRAVAIL,,Monastir,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/monastir/monastir/espace-de-travail/6968baa02838b4e20244863c/
4,APPARTEMENT A CITE ESSOUANI,,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/appartement-a-cite-essouani/6901f1f5d0d95991e1077079/
4,Emplacement stratégique à Sahline Monastir,,Monastir,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/monastir/monastir/emplacement-stratgique-sahline-monastir/692d6a3a265523b710edd8e2/
5,un bel studio richement meublé,750 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/un-bel-studio-richement-meubl/6846a7f78bda81f7f5d85ead/
5,Terrain a vendre à Kerkouane Kelibia Nabeul,60000 DT,Nabeul,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-a-vendre-kerkouane-kelibia-nabeul/696f4fec2838b4e20246d29c/
5,Appartement S+3 Manar2,260000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/el-manar-2/appartement-s3-manar2/696f4fbc1813559909244a96/
5,A louer Plateau neuf sup 470m² Lac 3,11000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-louer-plateau-neuf-sup-470m-lac-3/68dd130707c7711d7c79f948/
5,A louer plateau open space neuf 500m² lac 3,11700 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-louer-plateau-open-space-neuf-500m-lac-3/678f6ceb9bffab23b80d4b7e/
5,"Un bureau au design remarquable pour 1 personnes à Tunis, Le Golfe de Tunis",1219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-1-personnes-tunis-le-golfe-de-tunis/693c402b8914daae519a5947/
5,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/693c41a7cd04d08be749e579/
5,"Un bureau au design remarquable pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-5personnes-tunis-le-golfe-de-tunis/693c41d4cd04d08be749e59d/
5,Luxueux Appartement de charme,90 DT,Tunis,2 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/ain-zaghouan-nord/luxueux-appartement-de-charme/696f4d8618135599092449f2/
5,📍 ENNASR 2 : APPARTEMENT S+3 À VENDRE,450000 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-ennasr-2-appartement-s3-vendre/696f4d7a2838b4e20246d1cd/
5,"Espace de bureau privé pour 5 personnes à Tunis, Av. De La Monnaie",4699 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-av-de-la-monnaie/693c3ad38914daae519a563e/
5,"Espace de bureau privé pour 5 personnes à TUNIS, Carthage",3379 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-carthage/693c4122cd04d08be749e528/
5,"Espace de bureau privé pour 3 personnes à TUNIS, Carthage",2219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-3-personnes-tunis-carthage/693c40998914daae519a5987/
5,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/693c40f58914daae519a59b8/
5,"Un bureau au design remarquable pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-5personnes-tunis-le-golfe-de-tunis/693c4063cd04d08be749e4c3/
5,"Espace de bureau privé pour 5 personnes à TUNIS, Carthage",3379 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-carthage/685137e80e1c20e3eb0be636/
5,"Un bureau au design remarquable pour 2 personnes à Tunis, Le Golfe de Tunis",1739 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-2personnes-tunis-le-golfe-de-tunis/693c4015cd04d08be749e494/
5,"Espace de bureau tout compris pour vous-même et votre équipe à TUNIS, Berges du Lac 2",779 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-tout-compris-pour-vousmme-et-votre-quipe-tunis-berges-du-lac-2/68513a8a0e1c20e3eb0be935/
5,"Un bureau au design remarquable pour 3 personnes à Tunis, Le Golfe de Tunis",2609 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-3personnes-tunis-le-golfe-de-tunis/693c404acd04d08be749e4b4/
5,"Un bureau au design remarquable pour 1 personnes à Tunis, Le Golfe de Tunis",1219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-1-personnes-tunis-le-golfe-de-tunis/6936851d8914daae5197b530/
5,"Espace de bureau privé pour 5 personnes à Tunis, Av. De La Monnaie",4699 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-av-de-la-monnaie/693c3f468914daae519a58c5/
5,FERME 17 ha A TUNIS,3399996 DT,Tunis,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/sjoumi/ferme-17-ha-a-tunis/66c48f6e860508809cffb92c/
5,"Accès aux espaces de travail professionnels de TUNIS, Berges du Lac 2",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/accs-aux-espaces-de-travail-professionnels-de-tunis-berges-du-lac-2/6851394a0e1c20e3eb0be7ce/
5,"Accès tout inclus à des espaces de bureau professionnels pour 1 personne à TUNIS, Urbain Nord",949 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/accs-tout-inclus-des-espaces-de-bureau-professionnels-pour-1-personne-tunis-urbain-nord/685143190e1c20e3eb0bf297/
5,A vendre Villa,,Ariana,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-7/a-vendre-villa/69037426d0d95991e1084e93/
5,"Espace de travail privé personnalisé en fonction des besoins uniques de votre entreprise à TUNIS, Carthage",829 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-travail-priv-personnalis-en-fonction-des-besoins-uniques-de-votre-entreprise-tunis-carthage/685135038a733cfc286c94bd/
5,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒅𝒆𝒔 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕𝒔 𝒔+1 𝒆𝒕 𝒔+2 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒂̀ 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒑𝒍𝒂𝒈𝒆,182000 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/-1-2-/67f8fdb1fd1c6385be4b8d6f/
5,𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔+2 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂𝒖 𝑹𝑫𝑪 𝒂̀ 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒎𝒂𝒉𝒅𝒊𝒂,235000 DT,Monastir,2 hours ago,https://www.tayara.tn/item/appartements/monastir/monastir/-2-/6812280ec1f8f57898e61dd9/
5,"Espace de bureau tout compris pour vous-même et votre équipe à TUNIS, Urbain Nord",1699 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/espace-de-bureau-tout-compris-pour-vousmme-et-votre-quipe-tunis-urbain-nord/6851455c0e1c20e3eb0bf4e3/
5,"Abonnement aux bureaux flexibles de Tunis, Av. De La Monnaie",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-av-de-la-monnaie/68514d630e1c20e3eb0bfe02/
6,"Un bureau au design remarquable pour 2 personnes à Tunis, Le Golfe de Tunis",1739 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/un-bureau-au-design-remarquable-pour-2personnes-tunis-le-golfe-de-tunis/68515d188a733cfc286cc02f/
6,"De magnifiques bureaux sur mesure pour 3 personnes à Tunis, Le Golfe de Tunis",2609 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/de-magnifiques-bureaux-sur-mesure-pour-3personnes-tunis-le-golfe-de-tunis/68515da48a733cfc286cc0c1/
6,"De magnifiques bureaux sur mesure pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/de-magnifiques-bureaux-sur-mesure-pour-5personnes-tunis-le-golfe-de-tunis/68515e3b0e1c20e3eb0c0fd0/
6,Appartement S1 luxueux meublé pour vos vacances courte durée,90 DT,Tunis,2 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/ain-zaghouen/appartement-s1-luxueux-meubl-pour-vos-vacances-courte-dure/696f4c652838b4e20246d182/
6,Villa de Charme Fait l'angle à Sahloul,1350000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/villa-de-charme-fait-langle-sahloul/676d2903b7de28167ec72353/
6,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒖𝒏 𝑹𝑫𝑪 𝒑𝒓𝒐𝒄𝒉𝒆 𝒅𝒆 𝒍𝒂 𝒑𝒍𝒂𝒈𝒆 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒎𝒂𝒉𝒅𝒊𝒂,498000 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/mahdia/mahdia/-/69457c74cd04d08be74daae5/
6,"Accès tout inclus à des espaces de bureau professionnels pour 10 personnes à TUNIS, Berges du Lac 2",6498 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/accs-tout-inclus-des-espaces-de-bureau-professionnels-pour-10-personnes-tunis-berges-du-lac-2/685140000e1c20e3eb0bef14/
6,"Espace de bureau privé pour 3 personnes à TUNIS, Carthage",2219 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/carthage/espace-de-bureau-priv-pour-3-personnes-tunis-carthage/693c3948cd04d08be749e0aa/
6,"Abonnement aux bureaux flexibles de TUNIS, Carthage",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-carthage/685130698a733cfc286c90d9/
6,"Espace de coworking à TUNIS, Carthage",619 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-coworking-tunis-carthage/685132f48a733cfc286c92bf/
6,"Un bureau de coworking ouvert entièrement équipé pour vous et votre équipe à Tunis, Le Golfe de Tunis",7859 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-de-coworking-ouvert-entirement-quip-pour-vous-et-votre-quipe-tunis-le-golfe-de-tunis/68515ec00e1c20e3eb0c107a/
6,𝒑𝒐𝒖𝒓 𝒔𝒄𝒐𝒍𝒂𝒊𝒓𝒆 𝑬𝒕𝒂𝒈𝒆 𝒅𝒆 𝒎𝒂𝒊𝒔𝒐𝒏 𝒂̀ 𝒉𝒊𝒃𝒐𝒖𝒏𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,650 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-/68a080a394defe3b346c874e/
6,(S+2) à Sahloul 4 Directe Promoteur,300000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/appartements/sousse/sahloul/s2-sahloul-4-directe-promoteur/691c9107145e1617cba7fa6e/
6,(S+2) Directe Promoteur à Sahloul 4,335000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/appartements/sousse/sahloul/s2-directe-promoteur-sahloul-4/68e142fee7035d31a40f3feb/
6,𝙖̀ 𝙫𝒆𝙣𝒅𝙧𝒆 𝒆́𝙩𝒂𝙜𝒆 𝒅𝙚 𝙫𝒊𝙡𝒍𝙖 𝙨+2 𝙞𝒏𝙙𝒆́𝙥𝒆𝙣𝒅𝙖𝒏𝙩 𝙖̀ 𝙗𝒐𝙧𝒋 𝒂𝙧𝒊𝙛 𝙢𝒂𝙝𝒅𝙞𝒂,200000 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/673c9bbe3c20a99fb553f1e8/
6,"Un bureau au design remarquable pour 3 personnes à Tunis, Le Golfe de Tunis",2609 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-3personnes-tunis-le-golfe-de-tunis/693685398914daae5197b543/
6,"Espace de coworking à TUNIS, Berges du Lac 2",769 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-coworking-tunis-berges-du-lac-2/68513a008a733cfc286c9b1a/
6,"Un bureau au design remarquable pour 1 personnes à Tunis, Le Golfe de Tunis",1219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-1-personnes-tunis-le-golfe-de-tunis/693686b68914daae5197b5e6/
6,"Espace de bureau privé pour 3 personnes à TUNIS, Berges du Lac 2",3009 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-3-personnes-tunis-berges-du-lac-2/68513c0e0e1c20e3eb0beaf7/
6,"(S+2) à Sahloul 4, avec Place de Parking",295000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/appartements/sousse/sahloul/s2-sahloul-4-avec-place-de-parking/68fb7ccfd0d95991e1040988/
6,"Terrain (R+2) à Sidi Abdelhamid, Proche de Toutes Commodités",57000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse-sidi-abdelhamid/terrain-r2-sidi-abdelhamid-proche-de-toutes-commodits/68f3943e081319fe9bcf4570/
6,Bureau (A+2) à Sahloul 4,295000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/sousse/sahloul/bureau-a2-sahloul-4/691d97be265523b710e78f38/
6,𝑩𝒊𝒆𝒏 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+2 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒂̀ 𝑴𝒂𝒉𝒅𝒊𝒂,3800 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/68b848b0711369bbe4f77337/
6,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+2 𝒗𝒖𝒆 𝒔𝒖𝒓 𝒎𝒆𝒓 𝒍𝒖𝒙𝒆 𝒆𝒕 𝒏𝒆𝒖𝒇 𝒂̀ 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,616000 DT,Mahdia,2 hours ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/68b8483c711369bbe4f772e1/
6,(S+2) Direct Promoteur à khezema,420000 DT,Sousse,2 hours ago,https://www.tayara.tn/item/appartements/sousse/khzema/s2-direct-promoteur-khezema/696a42c8d077d120bb982930/
6,"Abonnement aux bureaux flexibles de TUNIS, Urbain Nord",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-urbain-nord/6851425a0e1c20e3eb0bf1a2/
6,"Un bureau au design remarquable pour 5 personnes à Tunis, Le Golfe de Tunis",4349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/un-bureau-au-design-remarquable-pour-5personnes-tunis-le-golfe-de-tunis/693685738914daae5197b55d/
6,"Espace de coworking à Tunis, Av. De La Monnaie",649 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-coworking-tunis-av-de-la-monnaie/693c38058914daae519a546c/
6,"Accès tout inclus à des espaces de bureau professionnels pour 3 personnes à TUNIS, Carthage",2219 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/accs-tout-inclus-des-espaces-de-bureau-professionnels-pour-3-personnes-tunis-carthage/685137278a733cfc286c976c/
6,Appartement S+2 de 92m² à médina jadida,190000 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s2-de-92m-mdina-jadida/695e91ba8914daae51a7811c/
7,Appartement S+2 de 120 m² à La Nouvelle Medina,240000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-s2-de-120-m-la-nouvelle-medina/68c81a5a07c7711d7c6d34a8/
7,Appartement neuf Directe Promoteur,2400 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-neuf-directe-promoteur/695fdd9ecd04d08be75771fc/
7,"Espace de bureau privé pour 5 personnes à Tunis, Av. De La Monnaie",4699 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-5-personnes-tunis-av-de-la-monnaie/693c37e88914daae519a544c/
7,appartement S+3 de 141 m² à Nouvelle Médina - Vente directe promoteur,371 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s3-de-141-m-nouvelle-mdina-vente-directe-promoteur/69467108cd04d08be74dfdf7/
7,"Espace de travail privé personnalisé en fonction des besoins uniques de votre entreprise à TUNIS, Berges du Lac 2",1849 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-travail-priv-personnalis-en-fonction-des-besoins-uniques-de-votre-entreprise-tunis-berges-du-lac-2/68513b4b0e1c20e3eb0bea1d/
7,Appartement S+3 de 132 m² à Ben Arous,220000 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/appartements/ben-arous/autres-villes/appartement-s3-de-132-m-ben-arous/6920aabc265523b710e92e85/
7,"Espace de bureau privé pour 1 personne à TUNIS, Urbain Nord",949 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/espace-de-bureau-priv-pour-1-personne-tunis-urbain-nord/693c386ecd04d08be749e00b/
7,Appartement S+1 de 75m² à médina jadida,160000 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s1-de-75m-mdina-jadida/695e29a9a5f53ffb7c90d22e/
7,appartement S+2 de 116 m² à Nouvelle Médina - Vente directe promoteur,280000 DT,tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-s2-de-116-m-nouvelle-mdina-vente-directe-promoteur/6945916bcd04d08be74db7e0/
7,"Abonnement aux bureaux flexibles de Tunis, Av. De La Monnaie",349 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/abonnement-aux-bureaux-flexibles-de-tunis-av-de-la-monnaie/693c381ccd04d08be749dfd7/
7,"Espace de bureau privé pour 3 personnes à TUNIS, Urbain Nord",2219 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/espace-de-bureau-priv-pour-3-personnes-tunis-urbain-nord/693c3837cd04d08be749dfeb/
7,Duplex S+3 de 200m² à Boumhal,470000 DT,Ben Arous,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/boumhel/duplex-s3-de-200m-boumhal/69612c42a00bf1861737aba2/
7,"Espace de bureau privé pour 2 personnes à TUNIS, Urbain Nord",1699 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/espace-de-bureau-priv-pour-2-personnes-tunis-urbain-nord/693c38598914daae519a5499/
7,"Espace de bureau privé pour 2 personnes à TUNIS, Carthage",1179 DT,tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/espace-de-bureau-priv-pour-2-personnes-tunis-carthage/693c40b08914daae519a5995/
